"","address_from","address_to","departure_time"
"3234","41.7758191434555+-87.6665444291438","845 W Wilson Ave., Chicago, IL",1531753802
"3235","41.7758191434555+-87.6665444291438","200 E. 115th St. Chicago, IL ",1531753802
"3236","41.7758191434555+-87.6665444291438","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"3237","41.7758191434555+-87.6665444291438","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"3238","41.7758191434555+-87.6665444291438","29 E Madison St #1640, Chicago, IL 60602",1531753802
"3239","41.7758191434555+-87.6665444291438","641 W 63rd St, Chicago, IL 60637",1531753802
"3240","41.7758191434555+-87.6665444291438","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"3241","41.7758191434555+-87.6665444291438","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"3242","41.7758191434555+-87.6665444291438","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"3243","41.7758191434555+-87.6665444291438","2525 E 83rd St Chicago, IL 60617",1531753802
"3244","41.7758191434555+-87.6665444291438","8550 S Manistee Ave Chicago, IL 60617",1531753802
"3245","41.7758191434555+-87.6665444291438","2320 E 93rd St Chicago, IL 60617",1531753802
"3246","41.7758191434555+-87.6665444291438","8910 S Commercial Chicago, IL 60614",1531753802
"3247","41.7758191434555+-87.6665444291438","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"3248","41.7758191434555+-87.6665444291438","9718 S Halsted St Chicago, IL 60628",1531753802
"3249","41.7758191434555+-87.6665444291438","251 E Huron Arkes Pavilion 9th Fl Ste 940 Chicago, IL 60611",1531753802
"3250","41.7758191434555+-87.6665444291438","150 E Huron St Ste 825 Chicago, IL 60611",1531753802
"3251","41.7758191434555+-87.6665444291438","1200 N LaSalle St Chicago, IL 60610",1531753802
"3252","41.7758191434555+-87.6665444291438","1276 N Clybourn Ave Chicago, IL 60610",1531753802
"3253","41.7758191434555+-87.6665444291438","233 E Erie St Ste 602 Chicago, IL 60611",1531753802
"3254","41.7758191434555+-87.6665444291438","328 S Jefferson St Ste 770 Chicago, IL 60661",1531753802
"3255","41.7758191434555+-87.6665444291438","22 N Sagamon Chicago, IL 60607",1531753802
"3256","41.7758191434555+-87.6665444291438","1460 N Halsted Stste 201 Chicago, IL 60642",1531753802
"3257","41.7758191434555+-87.6665444291438","2517 S Archer Ave Chicago, IL 60608",1531753802
"3258","41.7758191434555+-87.6665444291438","1701 W Superior St 2nd Fl Chicago, IL 60622",1531753802
"3259","41.7758191434555+-87.6665444291438","2020 W Harrison St Chicago, IL 60612",1531753802
"3260","41.7758191434555+-87.6665444291438","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"3261","41.7758191434555+-87.6665444291438","2409 W Warren Blvd Chicago, IL 60612",1531753802
"3262","41.7758191434555+-87.6665444291438","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"3263","41.7758191434555+-87.6665444291438","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"3264","41.7758191434555+-87.6665444291438","1350 W 103rd St Chicago, IL 60643",1531753802
"3265","41.7771553035109+-87.642533797381","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"3266","41.7771553035109+-87.642533797381","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"3267","41.7771553035109+-87.642533797381","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"3268","41.7771553035109+-87.642533797381","7200 S Ingleside Ave Chicago, IL 60619",1531753802
"3269","41.7771553035109+-87.642533797381","500 E 51st St Rm 7067 Chicago, IL 60615",1531753802
"3270","41.7771553035109+-87.642533797381","5401 S Wentworth Ave Chicago, IL 60609",1531753802
"3271","41.7771553035109+-87.642533797381","641 W 63rd St Lower Level Chicago, IL 60621",1531753802
"3272","41.7771553035109+-87.642533797381","654 E 47th St Chicago, IL 60653",1531753802
"3273","41.7771553035109+-87.642533797381","4259 S Berkley Ave Chicago, IL 60653",1531753802
"3274","41.7771553035109+-87.642533797381","6059 S Ashland Chicago, IL 60636",1531753802
"3275","41.7771553035109+-87.642533797381","8300 S Brandon Ave Chicago, IL 60617",1531753802
"3276","41.7771553035109+-87.642533797381","8234 S Ashland Ave Chicago, IL 60620",1531753802
"3277","41.7771553035109+-87.642533797381","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"3278","41.7771553035109+-87.642533797381","9718 S Halsted St Chicago, IL 60628",1531753802
"3279","41.7771553035109+-87.642533797381","2517 S Archer Ave Chicago, IL 60608",1531753802
"3280","41.7771553035109+-87.642533797381","3450 S Archer Ave Chicago, IL 60608",1531753802
"3281","41.7771553035109+-87.642533797381","1817 S Loomis St Chicago, IL 60608",1531753802
"3282","41.7771553035109+-87.642533797381","2533 W Cermak Rd Chicago, IL 60608",1531753802
"3283","41.7771553035109+-87.642533797381","200 E 115th St Chicago, IL 60628",1531753802
"3284","41.7771553035109+-87.642533797381","11250 S Halsted Chicago, IL 60628",1531753802
"3285","41.7771553035109+-87.642533797381","845 W Wilson Ave., Chicago, IL",1531753802
"3286","41.7771553035109+-87.642533797381","200 E. 115th St. Chicago, IL ",1531753802
"3287","41.7771553035109+-87.642533797381","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"3288","41.7771553035109+-87.642533797381","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"3289","41.7771553035109+-87.642533797381","29 E Madison St #1640, Chicago, IL 60602",1531753802
"3290","41.7771553035109+-87.642533797381","641 W 63rd St, Chicago, IL 60637",1531753802
"3291","41.7771553035109+-87.642533797381","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"3292","41.7771553035109+-87.642533797381","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"3293","41.7771553035109+-87.642533797381","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"3294","41.7771553035109+-87.642533797381","2525 E 83rd St Chicago, IL 60617",1531753802
"3295","41.7771553035109+-87.642533797381","8550 S Manistee Ave Chicago, IL 60617",1531753802
"3296","41.7771553035109+-87.642533797381","2320 E 93rd St Chicago, IL 60617",1531753802
"3297","41.7771553035109+-87.642533797381","8910 S Commercial Chicago, IL 60614",1531753802
"3298","41.7771553035109+-87.642533797381","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"3299","41.7771553035109+-87.642533797381","9718 S Halsted St Chicago, IL 60628",1531753802
"3300","41.7771553035109+-87.642533797381","251 E Huron Arkes Pavilion 9th Fl Ste 940 Chicago, IL 60611",1531753802
"3301","41.7771553035109+-87.642533797381","150 E Huron St Ste 825 Chicago, IL 60611",1531753802
"3302","41.7771553035109+-87.642533797381","1200 N LaSalle St Chicago, IL 60610",1531753802
"3303","41.7771553035109+-87.642533797381","1276 N Clybourn Ave Chicago, IL 60610",1531753802
"3304","41.7771553035109+-87.642533797381","233 E Erie St Ste 602 Chicago, IL 60611",1531753802
"3305","41.7771553035109+-87.642533797381","328 S Jefferson St Ste 770 Chicago, IL 60661",1531753802
"3306","41.7771553035109+-87.642533797381","22 N Sagamon Chicago, IL 60607",1531753802
"3307","41.7771553035109+-87.642533797381","1460 N Halsted Stste 201 Chicago, IL 60642",1531753802
"3308","41.7771553035109+-87.642533797381","2517 S Archer Ave Chicago, IL 60608",1531753802
"3309","41.7771553035109+-87.642533797381","1701 W Superior St 2nd Fl Chicago, IL 60622",1531753802
"3310","41.7771553035109+-87.642533797381","2020 W Harrison St Chicago, IL 60612",1531753802
"3311","41.7771553035109+-87.642533797381","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"3312","41.7771553035109+-87.642533797381","2409 W Warren Blvd Chicago, IL 60612",1531753802
"3313","41.7771553035109+-87.642533797381","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"3314","41.7771553035109+-87.642533797381","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"3315","41.7771553035109+-87.642533797381","1350 W 103rd St Chicago, IL 60643",1531753802
"3316","41.7631313750895+-87.6161449758319","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"3317","41.7631313750895+-87.6161449758319","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"3318","41.7631313750895+-87.6161449758319","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"3319","41.7631313750895+-87.6161449758319","7200 S Ingleside Ave Chicago, IL 60619",1531753802
"3320","41.7631313750895+-87.6161449758319","500 E 51st St Rm 7067 Chicago, IL 60615",1531753802
"3321","41.7631313750895+-87.6161449758319","5401 S Wentworth Ave Chicago, IL 60609",1531753802
"3322","41.7631313750895+-87.6161449758319","641 W 63rd St Lower Level Chicago, IL 60621",1531753802
"3323","41.7631313750895+-87.6161449758319","654 E 47th St Chicago, IL 60653",1531753802
"3324","41.7631313750895+-87.6161449758319","4259 S Berkley Ave Chicago, IL 60653",1531753802
"3325","41.7631313750895+-87.6161449758319","6059 S Ashland Chicago, IL 60636",1531753802
"3326","41.7631313750895+-87.6161449758319","8300 S Brandon Ave Chicago, IL 60617",1531753802
"3327","41.7631313750895+-87.6161449758319","8234 S Ashland Ave Chicago, IL 60620",1531753802
"3328","41.7631313750895+-87.6161449758319","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"3329","41.7631313750895+-87.6161449758319","9718 S Halsted St Chicago, IL 60628",1531753802
"3330","41.7631313750895+-87.6161449758319","2517 S Archer Ave Chicago, IL 60608",1531753802
"3331","41.7631313750895+-87.6161449758319","3450 S Archer Ave Chicago, IL 60608",1531753802
"3332","41.7631313750895+-87.6161449758319","1817 S Loomis St Chicago, IL 60608",1531753802
"3333","41.7631313750895+-87.6161449758319","2533 W Cermak Rd Chicago, IL 60608",1531753802
"3334","41.7631313750895+-87.6161449758319","200 E 115th St Chicago, IL 60628",1531753802
"3335","41.7631313750895+-87.6161449758319","11250 S Halsted Chicago, IL 60628",1531753802
"3336","41.7631313750895+-87.6161449758319","845 W Wilson Ave., Chicago, IL",1531753802
"3337","41.7631313750895+-87.6161449758319","200 E. 115th St. Chicago, IL ",1531753802
"3338","41.7631313750895+-87.6161449758319","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"3339","41.7631313750895+-87.6161449758319","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"3340","41.7631313750895+-87.6161449758319","29 E Madison St #1640, Chicago, IL 60602",1531753802
"3341","41.7631313750895+-87.6161449758319","641 W 63rd St, Chicago, IL 60637",1531753802
"3342","41.7631313750895+-87.6161449758319","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"3343","41.7631313750895+-87.6161449758319","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"3344","41.7631313750895+-87.6161449758319","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"3345","41.7631313750895+-87.6161449758319","2525 E 83rd St Chicago, IL 60617",1531753802
"3346","41.7631313750895+-87.6161449758319","8550 S Manistee Ave Chicago, IL 60617",1531753802
"3347","41.7631313750895+-87.6161449758319","2320 E 93rd St Chicago, IL 60617",1531753802
"3348","41.7631313750895+-87.6161449758319","8910 S Commercial Chicago, IL 60614",1531753802
"3349","41.7631313750895+-87.6161449758319","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"3350","41.7631313750895+-87.6161449758319","9718 S Halsted St Chicago, IL 60628",1531753802
"3351","41.7631313750895+-87.6161449758319","251 E Huron Arkes Pavilion 9th Fl Ste 940 Chicago, IL 60611",1531753802
"3352","41.7631313750895+-87.6161449758319","150 E Huron St Ste 825 Chicago, IL 60611",1531753802
"3353","41.7631313750895+-87.6161449758319","1200 N LaSalle St Chicago, IL 60610",1531753802
"3354","41.7631313750895+-87.6161449758319","1276 N Clybourn Ave Chicago, IL 60610",1531753802
"3355","41.7631313750895+-87.6161449758319","233 E Erie St Ste 602 Chicago, IL 60611",1531753802
"3356","41.7631313750895+-87.6161449758319","328 S Jefferson St Ste 770 Chicago, IL 60661",1531753802
"3357","41.7631313750895+-87.6161449758319","22 N Sagamon Chicago, IL 60607",1531753802
"3358","41.7631313750895+-87.6161449758319","1460 N Halsted Stste 201 Chicago, IL 60642",1531753802
"3359","41.7631313750895+-87.6161449758319","2517 S Archer Ave Chicago, IL 60608",1531753802
"3360","41.7631313750895+-87.6161449758319","1701 W Superior St 2nd Fl Chicago, IL 60622",1531753802
"3361","41.7631313750895+-87.6161449758319","2020 W Harrison St Chicago, IL 60612",1531753802
"3362","41.7631313750895+-87.6161449758319","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"3363","41.7631313750895+-87.6161449758319","2409 W Warren Blvd Chicago, IL 60612",1531753802
"3364","41.7631313750895+-87.6161449758319","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"3365","41.7631313750895+-87.6161449758319","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"3366","41.7631313750895+-87.6161449758319","1350 W 103rd St Chicago, IL 60643",1531753802
"3367","41.7458789496277+-87.708447442138","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"3368","41.7458789496277+-87.708447442138","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"3369","41.7458789496277+-87.708447442138","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"3370","41.7458789496277+-87.708447442138","7200 S Ingleside Ave Chicago, IL 60619",1531753802
"3371","41.7458789496277+-87.708447442138","500 E 51st St Rm 7067 Chicago, IL 60615",1531753802
"3372","41.7458789496277+-87.708447442138","5401 S Wentworth Ave Chicago, IL 60609",1531753802
"3373","41.7458789496277+-87.708447442138","641 W 63rd St Lower Level Chicago, IL 60621",1531753802
"3374","41.7458789496277+-87.708447442138","654 E 47th St Chicago, IL 60653",1531753802
"3375","41.7458789496277+-87.708447442138","4259 S Berkley Ave Chicago, IL 60653",1531753802
"3376","41.7458789496277+-87.708447442138","6059 S Ashland Chicago, IL 60636",1531753802
"3377","41.7458789496277+-87.708447442138","8300 S Brandon Ave Chicago, IL 60617",1531753802
"3378","41.7458789496277+-87.708447442138","8234 S Ashland Ave Chicago, IL 60620",1531753802
"3379","41.7458789496277+-87.708447442138","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"3380","41.7458789496277+-87.708447442138","9718 S Halsted St Chicago, IL 60628",1531753802
"3381","41.7458789496277+-87.708447442138","2517 S Archer Ave Chicago, IL 60608",1531753802
"3382","41.7458789496277+-87.708447442138","3450 S Archer Ave Chicago, IL 60608",1531753802
"3383","41.7458789496277+-87.708447442138","1817 S Loomis St Chicago, IL 60608",1531753802
"3384","41.7458789496277+-87.708447442138","2533 W Cermak Rd Chicago, IL 60608",1531753802
"3385","41.7458789496277+-87.708447442138","200 E 115th St Chicago, IL 60628",1531753802
"3386","41.7458789496277+-87.708447442138","11250 S Halsted Chicago, IL 60628",1531753802
"3387","41.7458789496277+-87.708447442138","845 W Wilson Ave., Chicago, IL",1531753802
"3388","41.7458789496277+-87.708447442138","200 E. 115th St. Chicago, IL ",1531753802
"3389","41.7458789496277+-87.708447442138","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"3390","41.7458789496277+-87.708447442138","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"3391","41.7458789496277+-87.708447442138","29 E Madison St #1640, Chicago, IL 60602",1531753802
"3392","41.7458789496277+-87.708447442138","641 W 63rd St, Chicago, IL 60637",1531753802
"3393","41.7458789496277+-87.708447442138","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"3394","41.7458789496277+-87.708447442138","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"3395","41.7458789496277+-87.708447442138","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"3396","41.7458789496277+-87.708447442138","2525 E 83rd St Chicago, IL 60617",1531753802
"3397","41.7458789496277+-87.708447442138","8550 S Manistee Ave Chicago, IL 60617",1531753802
"3398","41.7458789496277+-87.708447442138","2320 E 93rd St Chicago, IL 60617",1531753802
"3399","41.7458789496277+-87.708447442138","8910 S Commercial Chicago, IL 60614",1531753802
"3400","41.7458789496277+-87.708447442138","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"3401","41.7458789496277+-87.708447442138","9718 S Halsted St Chicago, IL 60628",1531753802
"3402","41.7458789496277+-87.708447442138","251 E Huron Arkes Pavilion 9th Fl Ste 940 Chicago, IL 60611",1531753802
"3403","41.7458789496277+-87.708447442138","150 E Huron St Ste 825 Chicago, IL 60611",1531753802
"3404","41.7458789496277+-87.708447442138","1200 N LaSalle St Chicago, IL 60610",1531753802
"3405","41.7458789496277+-87.708447442138","1276 N Clybourn Ave Chicago, IL 60610",1531753802
"3406","41.7458789496277+-87.708447442138","233 E Erie St Ste 602 Chicago, IL 60611",1531753802
"3407","41.7458789496277+-87.708447442138","328 S Jefferson St Ste 770 Chicago, IL 60661",1531753802
"3408","41.7458789496277+-87.708447442138","22 N Sagamon Chicago, IL 60607",1531753802
"3409","41.7458789496277+-87.708447442138","1460 N Halsted Stste 201 Chicago, IL 60642",1531753802
"3410","41.7458789496277+-87.708447442138","2517 S Archer Ave Chicago, IL 60608",1531753802
"3411","41.7458789496277+-87.708447442138","1701 W Superior St 2nd Fl Chicago, IL 60622",1531753802
"3412","41.7458789496277+-87.708447442138","2020 W Harrison St Chicago, IL 60612",1531753802
"3413","41.7458789496277+-87.708447442138","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"3414","41.7458789496277+-87.708447442138","2409 W Warren Blvd Chicago, IL 60612",1531753802
"3415","41.7458789496277+-87.708447442138","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"3416","41.7458789496277+-87.708447442138","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"3417","41.7458789496277+-87.708447442138","1350 W 103rd St Chicago, IL 60643",1531753802
"3418","41.7441251555629+-87.6561939910038","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"3419","41.7441251555629+-87.6561939910038","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"3420","41.7441251555629+-87.6561939910038","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"3421","41.7441251555629+-87.6561939910038","7200 S Ingleside Ave Chicago, IL 60619",1531753802
"3422","41.7441251555629+-87.6561939910038","500 E 51st St Rm 7067 Chicago, IL 60615",1531753802
"3423","41.7441251555629+-87.6561939910038","5401 S Wentworth Ave Chicago, IL 60609",1531753802
"3424","41.7441251555629+-87.6561939910038","641 W 63rd St Lower Level Chicago, IL 60621",1531753802
"3425","41.7441251555629+-87.6561939910038","654 E 47th St Chicago, IL 60653",1531753802
"3426","41.7441251555629+-87.6561939910038","4259 S Berkley Ave Chicago, IL 60653",1531753802
"3427","41.7441251555629+-87.6561939910038","6059 S Ashland Chicago, IL 60636",1531753802
"3428","41.7441251555629+-87.6561939910038","8300 S Brandon Ave Chicago, IL 60617",1531753802
"3429","41.7441251555629+-87.6561939910038","8234 S Ashland Ave Chicago, IL 60620",1531753802
"3430","41.7441251555629+-87.6561939910038","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"3431","41.7441251555629+-87.6561939910038","9718 S Halsted St Chicago, IL 60628",1531753802
"3432","41.7441251555629+-87.6561939910038","2517 S Archer Ave Chicago, IL 60608",1531753802
"3433","41.7441251555629+-87.6561939910038","3450 S Archer Ave Chicago, IL 60608",1531753802
"3434","41.7441251555629+-87.6561939910038","1817 S Loomis St Chicago, IL 60608",1531753802
"3435","41.7441251555629+-87.6561939910038","2533 W Cermak Rd Chicago, IL 60608",1531753802
"3436","41.7441251555629+-87.6561939910038","200 E 115th St Chicago, IL 60628",1531753802
"3437","41.7441251555629+-87.6561939910038","11250 S Halsted Chicago, IL 60628",1531753802
"3438","41.7441251555629+-87.6561939910038","845 W Wilson Ave., Chicago, IL",1531753802
"3439","41.7441251555629+-87.6561939910038","200 E. 115th St. Chicago, IL ",1531753802
"3440","41.7441251555629+-87.6561939910038","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"3441","41.7441251555629+-87.6561939910038","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"3442","41.7441251555629+-87.6561939910038","29 E Madison St #1640, Chicago, IL 60602",1531753802
"3443","41.7441251555629+-87.6561939910038","641 W 63rd St, Chicago, IL 60637",1531753802
"3444","41.7441251555629+-87.6561939910038","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"3445","41.7441251555629+-87.6561939910038","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"3446","41.7441251555629+-87.6561939910038","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"3447","41.7441251555629+-87.6561939910038","2525 E 83rd St Chicago, IL 60617",1531753802
"3448","41.7441251555629+-87.6561939910038","8550 S Manistee Ave Chicago, IL 60617",1531753802
"3449","41.7441251555629+-87.6561939910038","2320 E 93rd St Chicago, IL 60617",1531753802
"3450","41.7441251555629+-87.6561939910038","8910 S Commercial Chicago, IL 60614",1531753802
"3451","41.7441251555629+-87.6561939910038","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"3452","41.7441251555629+-87.6561939910038","9718 S Halsted St Chicago, IL 60628",1531753802
"3453","41.7441251555629+-87.6561939910038","251 E Huron Arkes Pavilion 9th Fl Ste 940 Chicago, IL 60611",1531753802
"3454","41.7441251555629+-87.6561939910038","150 E Huron St Ste 825 Chicago, IL 60611",1531753802
"3455","41.7441251555629+-87.6561939910038","1200 N LaSalle St Chicago, IL 60610",1531753802
"3456","41.7441251555629+-87.6561939910038","1276 N Clybourn Ave Chicago, IL 60610",1531753802
"3457","41.7441251555629+-87.6561939910038","233 E Erie St Ste 602 Chicago, IL 60611",1531753802
"3458","41.7441251555629+-87.6561939910038","328 S Jefferson St Ste 770 Chicago, IL 60661",1531753802
"3459","41.7441251555629+-87.6561939910038","22 N Sagamon Chicago, IL 60607",1531753802
"3460","41.7441251555629+-87.6561939910038","1460 N Halsted Stste 201 Chicago, IL 60642",1531753802
"3461","41.7441251555629+-87.6561939910038","2517 S Archer Ave Chicago, IL 60608",1531753802
"3462","41.7441251555629+-87.6561939910038","1701 W Superior St 2nd Fl Chicago, IL 60622",1531753802
"3463","41.7441251555629+-87.6561939910038","2020 W Harrison St Chicago, IL 60612",1531753802
"3464","41.7441251555629+-87.6561939910038","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"3465","41.7441251555629+-87.6561939910038","2409 W Warren Blvd Chicago, IL 60612",1531753802
"3466","41.7441251555629+-87.6561939910038","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"3467","41.7441251555629+-87.6561939910038","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"3468","41.7441251555629+-87.6561939910038","1350 W 103rd St Chicago, IL 60643",1531753802
"3469","41.713174341624+-87.674905487756","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"3470","41.713174341624+-87.674905487756","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"3471","41.713174341624+-87.674905487756","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"3472","41.713174341624+-87.674905487756","7200 S Ingleside Ave Chicago, IL 60619",1531753802
"3473","41.713174341624+-87.674905487756","500 E 51st St Rm 7067 Chicago, IL 60615",1531753802
"3474","41.713174341624+-87.674905487756","5401 S Wentworth Ave Chicago, IL 60609",1531753802
"3475","41.713174341624+-87.674905487756","641 W 63rd St Lower Level Chicago, IL 60621",1531753802
"3476","41.713174341624+-87.674905487756","654 E 47th St Chicago, IL 60653",1531753802
"3477","41.713174341624+-87.674905487756","4259 S Berkley Ave Chicago, IL 60653",1531753802
"3478","41.713174341624+-87.674905487756","6059 S Ashland Chicago, IL 60636",1531753802
"3479","41.713174341624+-87.674905487756","8300 S Brandon Ave Chicago, IL 60617",1531753802
"3480","41.713174341624+-87.674905487756","8234 S Ashland Ave Chicago, IL 60620",1531753802
"3481","41.713174341624+-87.674905487756","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"3482","41.713174341624+-87.674905487756","9718 S Halsted St Chicago, IL 60628",1531753802
"3483","41.713174341624+-87.674905487756","2517 S Archer Ave Chicago, IL 60608",1531753802
"3484","41.713174341624+-87.674905487756","3450 S Archer Ave Chicago, IL 60608",1531753802
"3485","41.713174341624+-87.674905487756","1817 S Loomis St Chicago, IL 60608",1531753802
"3486","41.713174341624+-87.674905487756","2533 W Cermak Rd Chicago, IL 60608",1531753802
"3487","41.713174341624+-87.674905487756","200 E 115th St Chicago, IL 60628",1531753802
"3488","41.713174341624+-87.674905487756","11250 S Halsted Chicago, IL 60628",1531753802
"3489","41.713174341624+-87.674905487756","845 W Wilson Ave., Chicago, IL",1531753802
"3490","41.713174341624+-87.674905487756","200 E. 115th St. Chicago, IL ",1531753802
"3491","41.713174341624+-87.674905487756","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"3492","41.713174341624+-87.674905487756","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"3493","41.713174341624+-87.674905487756","29 E Madison St #1640, Chicago, IL 60602",1531753802
"3494","41.713174341624+-87.674905487756","641 W 63rd St, Chicago, IL 60637",1531753802
"3495","41.713174341624+-87.674905487756","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"3496","41.713174341624+-87.674905487756","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"3497","41.713174341624+-87.674905487756","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"3498","41.713174341624+-87.674905487756","2525 E 83rd St Chicago, IL 60617",1531753802
"3499","41.713174341624+-87.674905487756","8550 S Manistee Ave Chicago, IL 60617",1531753802
"3500","41.713174341624+-87.674905487756","2320 E 93rd St Chicago, IL 60617",1531753802
"3501","41.713174341624+-87.674905487756","8910 S Commercial Chicago, IL 60614",1531753802
"3502","41.713174341624+-87.674905487756","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"3503","41.713174341624+-87.674905487756","9718 S Halsted St Chicago, IL 60628",1531753802
"3504","41.713174341624+-87.674905487756","251 E Huron Arkes Pavilion 9th Fl Ste 940 Chicago, IL 60611",1531753802
"3505","41.713174341624+-87.674905487756","150 E Huron St Ste 825 Chicago, IL 60611",1531753802
"3506","41.713174341624+-87.674905487756","1200 N LaSalle St Chicago, IL 60610",1531753802
"3507","41.713174341624+-87.674905487756","1276 N Clybourn Ave Chicago, IL 60610",1531753802
"3508","41.713174341624+-87.674905487756","233 E Erie St Ste 602 Chicago, IL 60611",1531753802
"3509","41.713174341624+-87.674905487756","328 S Jefferson St Ste 770 Chicago, IL 60661",1531753802
"3510","41.713174341624+-87.674905487756","22 N Sagamon Chicago, IL 60607",1531753802
"3511","41.713174341624+-87.674905487756","1460 N Halsted Stste 201 Chicago, IL 60642",1531753802
"3512","41.713174341624+-87.674905487756","2517 S Archer Ave Chicago, IL 60608",1531753802
"3513","41.713174341624+-87.674905487756","1701 W Superior St 2nd Fl Chicago, IL 60622",1531753802
"3514","41.713174341624+-87.674905487756","2020 W Harrison St Chicago, IL 60612",1531753802
"3515","41.713174341624+-87.674905487756","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"3516","41.713174341624+-87.674905487756","2409 W Warren Blvd Chicago, IL 60612",1531753802
"3517","41.713174341624+-87.674905487756","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"3518","41.713174341624+-87.674905487756","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"3519","41.713174341624+-87.674905487756","1350 W 103rd St Chicago, IL 60643",1531753802
"3520","41.717497136584+-87.6488126158935","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"3521","41.717497136584+-87.6488126158935","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"3522","41.717497136584+-87.6488126158935","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"3523","41.717497136584+-87.6488126158935","7200 S Ingleside Ave Chicago, IL 60619",1531753802
