"index"|"destination"|"origin"|"distance"|"duration"|"status"
"1761"|"1761"|"3451 W Columbus Ave, Chicago, IL 60652, USA"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"22335"|"5714"|"OK"
"1762"|"1762"|"8228 S Throop St, Chicago, IL 60620, USA"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"22192"|"5569"|"OK"
"1763"|"1763"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"23966"|"5569"|"OK"
"1764"|"1764"|"1001 W 97th St, Chicago, IL 60643, USA"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"31665"|"5885"|"OK"
"1765"|"1765"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"24293"|"6256"|"OK"
"1766"|"1766"|"1836 W Montvale Ave, Chicago, IL 60643, USA"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"35115"|"6315"|"OK"
"1767"|"1767"|"1309 W Early Ave, Chicago, IL 60660, USA"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"16452"|"4300"|"OK"
"1768"|"1768"|"5833 W 62nd St, Chicago, IL 60638, USA"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"31928"|"5513"|"OK"
"1769"|"1769"|"5400 S Francisco Ave, Chicago, IL 60632, USA"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"15802"|"3758"|"OK"
"1770"|"1770"|"O'Hare, Chicago, IL, USA"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"28778"|"6328"|"OK"
"1771"|"1771"|"7112 W Talcott Ave, Chicago, IL 60631, USA"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"15712"|"3995"|"OK"
"1772"|"1772"|"9130 S University Ave, Chicago, IL 60619, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"25788"|"5000"|"OK"
"1773"|"1773"|"600 E 130th St, Chicago, IL 60628, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"38124"|"6091"|"OK"
"1774"|"1774"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"13856"|"2677"|"OK"
"1775"|"1775"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"12653"|"3442"|"OK"
"1776"|"1776"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"9272"|"3344"|"OK"
"1777"|"1777"|"5145 N Claremont Ave, Chicago, IL 60625, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"9116"|"2500"|"OK"
"1778"|"1778"|"3608 N Leavitt St, Chicago, IL 60618, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"5866"|"1671"|"OK"
"1779"|"1779"|"1041 W Newport Ave, Chicago, IL 60657, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"6792"|"3353"|"OK"
"1780"|"1780"|"2222 N Halsted St, Chicago, IL 60614, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"5169"|"2309"|"OK"
"1781"|"1781"|"6946 N Olcott Ave, Chicago, IL 60631, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"19463"|"3686"|"OK"
"1782"|"1782"|"5382 N Milwaukee Ave, Chicago, IL 60630, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"12611"|"2622"|"OK"
"1783"|"1783"|"6244 N Leroy Ave, Chicago, IL 60646, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"15093"|"3132"|"OK"
"1784"|"1784"|"3786 W Bryn Mawr Ave, Chicago, IL 60659, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"12421"|"3478"|"OK"
"1785"|"1785"|"3719 W Lawrence Ave, Chicago, IL 60625, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"11207"|"3672"|"OK"
"1786"|"1786"|"5416 W Irving Park Rd, Chicago, IL 60641, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"10889"|"2823"|"OK"
"1787"|"1787"|"3801 W Irving Park Rd, Chicago, IL 60618, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"8437"|"2001"|"OK"
"1788"|"1788"|"3632 N Neva Ave, Chicago, IL 60634, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"14314"|"3973"|"OK"
"1789"|"1789"|"2700 N New England Ave, Chicago, IL 60707, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"13141"|"2991"|"OK"
"1790"|"1790"|"2542 N Luna Ave, Chicago, IL 60639, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"10596"|"3135"|"OK"
"1791"|"1791"|"4311 W Fullerton Ave, Chicago, IL 60639, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"7528"|"2295"|"OK"
"1792"|"1792"|"3137 N Christiana Ave, Chicago, IL 60618, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"5940"|"1508"|"OK"
"1793"|"1793"|"2844 W Lyndale St, Chicago, IL 60647, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"3601"|"1336"|"OK"
"1794"|"1794"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"4412"|"1315"|"OK"
"1795"|"1795"|"1941 W Thomas St, Chicago, IL 60622, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"0"|"0"|"OK"
"1796"|"1796"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"4371"|"1630"|"OK"
"1797"|"1797"|"735 N Pine Ave, Chicago, IL 60644, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"7966"|"1957"|"OK"
"1798"|"1798"|"4157 W Wilcox St, Chicago, IL 60624, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"7246"|"1839"|"OK"
"1799"|"1799"|"155 S Kedzie Ave, Chicago, IL 60612, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"5229"|"1407"|"OK"
"1800"|"1800"|"1447 W Harrison St, Chicago, IL 60607, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"4762"|"1609"|"OK"
"1801"|"1801"|"1523 S Lawndale Ave, Chicago, IL 60623, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"9259"|"2376"|"OK"
"1802"|"1802"|"3530 W 30th St, Chicago, IL 60623, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"10762"|"2537"|"OK"
"1803"|"1803"|"2240 S Ashland Ave, Chicago, IL 60608, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"6701"|"1723"|"OK"
"1804"|"1804"|"243 S Wabash Ave, Chicago, IL 60604, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"6048"|"1765"|"OK"
"1805"|"1805"|"1821 S Prairie Ave, Chicago, IL 60616, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"10768"|"2838"|"OK"
"1806"|"1806"|"2825 S Princeton Ave, Chicago, IL 60616, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"11676"|"2826"|"OK"
"1807"|"1807"|"3200 S Calumet Ave, Chicago, IL 60616, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"13521"|"3392"|"OK"
"1808"|"1808"|"3936 S Lake Park Ave, Chicago, IL 60653, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"16209"|"3768"|"OK"
"1809"|"1809"|"231 W 47th St, Chicago, IL 60609, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"15111"|"2932"|"OK"
"1810"|"1810"|"347 E 45th St, Chicago, IL 60653, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"15180"|"3516"|"OK"
"1811"|"1811"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"15440"|"2793"|"OK"
"1812"|"1812"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"17526"|"3811"|"OK"
"1813"|"1813"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"18329"|"4065"|"OK"
"1814"|"1814"|"6349 S Kimbark Ave, Chicago, IL 60637, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"19908"|"4350"|"OK"
"1815"|"1815"|"7330 S Merrill Ave, Chicago, IL 60649, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"22795"|"4635"|"OK"
"1816"|"1816"|"347 E 85th St, Chicago, IL 60619, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"24612"|"4308"|"OK"
"1817"|"1817"|"1559 E 83rd St, Chicago, IL 60619, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"23379"|"3886"|"OK"
"1818"|"1818"|"8473 S Commercial Ave, Chicago, IL 60617, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"29385"|"5770"|"OK"
"1819"|"1819"|"9101 S Clyde Ave, Chicago, IL 60617, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"25642"|"4835"|"OK"
"1820"|"1820"|"8 E 103rd Pl, Chicago, IL 60628, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"25849"|"3605"|"OK"
"1821"|"1821"|"E 104th St, Chicago, IL 60628, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"29536"|"5344"|"OK"
"1822"|"1822"|"41.6906385662062,-87.5698357426607"|"41.9011559749849,-87.676415061286"|"ZERO_RESULTS"|"ZERO_RESULTS"|"ZERO_RESULTS"
"1823"|"1823"|"10347 S Ewing Ave, Chicago, IL 60617, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"30275"|"4696"|"OK"
"1824"|"1824"|"3147 S Brandon Ave, Chicago, IL 60633, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"41281"|"6125"|"OK"
"1825"|"1825"|"12119 S Parnell Ave, Chicago, IL 60628, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"30651"|"4479"|"OK"
"1826"|"1826"|"5633 W 53rd St, Chicago, IL 60638, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"17398"|"3948"|"OK"
"1827"|"1827"|"4516 S Karlov Ave, Chicago, IL 60632, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"17194"|"4095"|"OK"
"1828"|"1828"|"4186 S Archer Ave, Chicago, IL 60632, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"10619"|"2735"|"OK"
"1829"|"1829"|"3519 S Wolcott Ave, Chicago, IL 60609, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"8323"|"2057"|"OK"
"1830"|"1830"|"3204 S Lituanica Ave, Chicago, IL 60608, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"11464"|"2911"|"OK"
"1831"|"1831"|"1330 W 47th St, Chicago, IL 60609, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"12371"|"3262"|"OK"
"1832"|"1832"|"5505 S Komensky Ave, Chicago, IL 60629, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"16266"|"3424"|"OK"
"1833"|"1833"|"4132 W 68th St, Chicago, IL 60629, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"19194"|"4550"|"OK"
"1834"|"1834"|"6655 S Francisco Ave, Chicago, IL 60629, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"16399"|"3711"|"OK"
"1835"|"1835"|"1630 W 65th St, Chicago, IL 60636, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"15753"|"3792"|"OK"
"1836"|"1836"|"6407 S Union Ave, Chicago, IL 60621, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"21089"|"4025"|"OK"
"1837"|"1837"|"7232 S King Dr, Chicago, IL 60619, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"21342"|"4103"|"OK"
"1838"|"1838"|"3451 W Columbus Ave, Chicago, IL 60652, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"20890"|"5180"|"OK"
"1839"|"1839"|"8228 S Throop St, Chicago, IL 60620, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"19323"|"4697"|"OK"
"1840"|"1840"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"22521"|"5583"|"OK"
"1841"|"1841"|"1001 W 97th St, Chicago, IL 60643, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"26481"|"4098"|"OK"
"1842"|"1842"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"27835"|"5973"|"OK"
"1843"|"1843"|"1836 W Montvale Ave, Chicago, IL 60643, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"29931"|"4574"|"OK"
"1844"|"1844"|"1309 W Early Ave, Chicago, IL 60660, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"11070"|"2921"|"OK"
"1845"|"1845"|"5833 W 62nd St, Chicago, IL 60638, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"21190"|"4273"|"OK"
"1846"|"1846"|"5400 S Francisco Ave, Chicago, IL 60632, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"14117"|"3862"|"OK"
"1847"|"1847"|"O'Hare, Chicago, IL, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"29161"|"5390"|"OK"
"1848"|"1848"|"7112 W Talcott Ave, Chicago, IL 60631, USA"|"1941 W Thomas St, Chicago, IL 60622, USA"|"16095"|"2677"|"OK"
"1849"|"1849"|"9130 S University Ave, Chicago, IL 60619, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"24029"|"3824"|"OK"
"1850"|"1850"|"600 E 130th St, Chicago, IL 60628, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"35262"|"5639"|"OK"
"1851"|"1851"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"14453"|"2590"|"OK"
"1852"|"1852"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"16459"|"3497"|"OK"
"1853"|"1853"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"9198"|"1782"|"OK"
"1854"|"1854"|"5145 N Claremont Ave, Chicago, IL 60625, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"13322"|"2817"|"OK"
"1855"|"1855"|"3608 N Leavitt St, Chicago, IL 60618, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"9723"|"2644"|"OK"
"1856"|"1856"|"1041 W Newport Ave, Chicago, IL 60657, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"8240"|"1779"|"OK"
"1857"|"1857"|"2222 N Halsted St, Chicago, IL 60614, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"3482"|"1120"|"OK"
"1858"|"1858"|"6946 N Olcott Ave, Chicago, IL 60631, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"21334"|"4495"|"OK"
"1859"|"1859"|"5382 N Milwaukee Ave, Chicago, IL 60630, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"16455"|"3589"|"OK"
"1860"|"1860"|"6244 N Leroy Ave, Chicago, IL 60646, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"19740"|"3777"|"OK"
"1861"|"1861"|"3786 W Bryn Mawr Ave, Chicago, IL 60659, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"18421"|"4276"|"OK"
"1862"|"1862"|"3719 W Lawrence Ave, Chicago, IL 60625, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"14982"|"2632"|"OK"
"1863"|"1863"|"5416 W Irving Park Rd, Chicago, IL 60641, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"17071"|"3575"|"OK"
"1864"|"1864"|"3801 W Irving Park Rd, Chicago, IL 60618, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"13757"|"2860"|"OK"
"1865"|"1865"|"3632 N Neva Ave, Chicago, IL 60634, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"20221"|"4699"|"OK"
"1866"|"1866"|"2700 N New England Ave, Chicago, IL 60707, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"18545"|"4469"|"OK"
"1867"|"1867"|"2542 N Luna Ave, Chicago, IL 60639, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"14778"|"3855"|"OK"
"1868"|"1868"|"4311 W Fullerton Ave, Chicago, IL 60639, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"11710"|"3009"|"OK"
"1869"|"1869"|"3137 N Christiana Ave, Chicago, IL 60618, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"9341"|"2995"|"OK"
"1870"|"1870"|"2844 W Lyndale St, Chicago, IL 60647, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"7002"|"2801"|"OK"
"1871"|"1871"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"8224"|"2480"|"OK"
"1872"|"1872"|"1941 W Thomas St, Chicago, IL 60622, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"5012"|"1736"|"OK"
"1873"|"1873"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"0"|"0"|"OK"
"1874"|"1874"|"735 N Pine Ave, Chicago, IL 60644, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"11298"|"2816"|"OK"
"1875"|"1875"|"4157 W Wilcox St, Chicago, IL 60624, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"11821"|"3479"|"OK"
"1876"|"1876"|"155 S Kedzie Ave, Chicago, IL 60612, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"8474"|"2833"|"OK"
"1877"|"1877"|"1447 W Harrison St, Chicago, IL 60607, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"5842"|"1611"|"OK"
"1878"|"1878"|"1523 S Lawndale Ave, Chicago, IL 60623, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"13619"|"2544"|"OK"
"1879"|"1879"|"3530 W 30th St, Chicago, IL 60623, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"14908"|"2893"|"OK"
"1880"|"1880"|"2240 S Ashland Ave, Chicago, IL 60608, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"9089"|"2446"|"OK"
"1881"|"1881"|"243 S Wabash Ave, Chicago, IL 60604, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"3855"|"1106"|"OK"
"1882"|"1882"|"1821 S Prairie Ave, Chicago, IL 60616, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"7002"|"2193"|"OK"
"1883"|"1883"|"2825 S Princeton Ave, Chicago, IL 60616, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"7371"|"2209"|"OK"
"1884"|"1884"|"3200 S Calumet Ave, Chicago, IL 60616, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"9451"|"3000"|"OK"
"1885"|"1885"|"3936 S Lake Park Ave, Chicago, IL 60653, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"12852"|"3655"|"OK"
"1886"|"1886"|"231 W 47th St, Chicago, IL 60609, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"10830"|"1870"|"OK"
"1887"|"1887"|"347 E 45th St, Chicago, IL 60653, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"11764"|"2563"|"OK"
"1888"|"1888"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"12700"|"2647"|"OK"
"1889"|"1889"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"14111"|"2864"|"OK"
"1890"|"1890"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"14005"|"2512"|"OK"
"1891"|"1891"|"6349 S Kimbark Ave, Chicago, IL 60637, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"15584"|"2803"|"OK"
"1892"|"1892"|"7330 S Merrill Ave, Chicago, IL 60649, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"18820"|"3284"|"OK"
"1893"|"1893"|"347 E 85th St, Chicago, IL 60619, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"20331"|"3275"|"OK"
"1894"|"1894"|"1559 E 83rd St, Chicago, IL 60619, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"21536"|"3605"|"OK"
"1895"|"1895"|"8473 S Commercial Ave, Chicago, IL 60617, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"21870"|"3531"|"OK"
"1896"|"1896"|"9101 S Clyde Ave, Chicago, IL 60617, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"21667"|"3404"|"OK"
"1897"|"1897"|"8 E 103rd Pl, Chicago, IL 60628, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"23116"|"3465"|"OK"
"1898"|"1898"|"E 104th St, Chicago, IL 60628, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"25255"|"4180"|"OK"
"1899"|"1899"|"41.6906385662062,-87.5698357426607"|"41.8995471517769,-87.6332700966026"|"ZERO_RESULTS"|"ZERO_RESULTS"|"ZERO_RESULTS"
"1900"|"1900"|"10347 S Ewing Ave, Chicago, IL 60617, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"27414"|"4465"|"OK"
"1901"|"1901"|"3147 S Brandon Ave, Chicago, IL 60633, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"38420"|"5894"|"OK"
"1902"|"1902"|"12119 S Parnell Ave, Chicago, IL 60628, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"27789"|"4305"|"OK"
"1903"|"1903"|"5633 W 53rd St, Chicago, IL 60638, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"22463"|"3617"|"OK"
"1904"|"1904"|"4516 S Karlov Ave, Chicago, IL 60632, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"19782"|"3272"|"OK"
"1905"|"1905"|"4186 S Archer Ave, Chicago, IL 60632, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"13939"|"2571"|"OK"
"1906"|"1906"|"3519 S Wolcott Ave, Chicago, IL 60609, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"12572"|"2301"|"OK"
"1907"|"1907"|"3204 S Lituanica Ave, Chicago, IL 60608, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"10056"|"2216"|"OK"
"1908"|"1908"|"1330 W 47th St, Chicago, IL 60609, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"13307"|"2724"|"OK"
"1909"|"1909"|"5505 S Komensky Ave, Chicago, IL 60629, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"19462"|"2850"|"OK"
"1910"|"1910"|"4132 W 68th St, Chicago, IL 60629, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"22390"|"4239"|"OK"
"1911"|"1911"|"6655 S Francisco Ave, Chicago, IL 60629, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"19939"|"3075"|"OK"
"1912"|"1912"|"1630 W 65th St, Chicago, IL 60636, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"17521"|"3177"|"OK"
"1913"|"1913"|"6407 S Union Ave, Chicago, IL 60621, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"15367"|"2591"|"OK"
"1914"|"1914"|"7232 S King Dr, Chicago, IL 60619, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"16771"|"3072"|"OK"
"1915"|"1915"|"3451 W Columbus Ave, Chicago, IL 60652, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"25637"|"4653"|"OK"
"1916"|"1916"|"8228 S Throop St, Chicago, IL 60620, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"20877"|"3770"|"OK"
"1917"|"1917"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"25718"|"4472"|"OK"
"1918"|"1918"|"1001 W 97th St, Chicago, IL 60643, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"23619"|"3541"|"OK"
"1919"|"1919"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"31021"|"4692"|"OK"
"1920"|"1920"|"1836 W Montvale Ave, Chicago, IL 60643, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"27069"|"3971"|"OK"
"1921"|"1921"|"1309 W Early Ave, Chicago, IL 60660, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"11591"|"2379"|"OK"
"1922"|"1922"|"5833 W 62nd St, Chicago, IL 60638, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"24386"|"3942"|"OK"
"1923"|"1923"|"5400 S Francisco Ave, Chicago, IL 60632, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"17290"|"2615"|"OK"
"1924"|"1924"|"O'Hare, Chicago, IL, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"32561"|"6379"|"OK"
"1925"|"1925"|"7112 W Talcott Ave, Chicago, IL 60631, USA"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"19495"|"4070"|"OK"
"1926"|"1926"|"9130 S University Ave, Chicago, IL 60619, USA"|"735 N Pine Ave, Chicago, IL 60644, USA"|"31754"|"4978"|"OK"
"1927"|"1927"|"600 E 130th St, Chicago, IL 60628, USA"|"735 N Pine Ave, Chicago, IL 60644, USA"|"45699"|"7595"|"OK"
"1928"|"1928"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"735 N Pine Ave, Chicago, IL 60644, USA"|"28536"|"4915"|"OK"
"1929"|"1929"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"735 N Pine Ave, Chicago, IL 60644, USA"|"17943"|"5608"|"OK"
"1930"|"1930"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"735 N Pine Ave, Chicago, IL 60644, USA"|"23280"|"3937"|"OK"
"1931"|"1931"|"5145 N Claremont Ave, Chicago, IL 60625, USA"|"735 N Pine Ave, Chicago, IL 60644, USA"|"15726"|"4239"|"OK"
"1932"|"1932"|"3608 N Leavitt St, Chicago, IL 60618, USA"|"735 N Pine Ave, Chicago, IL 60644, USA"|"12719"|"3797"|"OK"
"1933"|"1933"|"1041 W Newport Ave, Chicago, IL 60657, USA"|"735 N Pine Ave, Chicago, IL 60644, USA"|"21354"|"3850"|"OK"
"1934"|"1934"|"2222 N Halsted St, Chicago, IL 60614, USA"|"735 N Pine Ave, Chicago, IL 60644, USA"|"13085"|"4419"|"OK"
"1935"|"1935"|"6946 N Olcott Ave, Chicago, IL 60631, USA"|"735 N Pine Ave, Chicago, IL 60644, USA"|"15913"|"3732"|"OK"
"1936"|"1936"|"5382 N Milwaukee Ave, Chicago, IL 60630, USA"|"735 N Pine Ave, Chicago, IL 60644, USA"|"10660"|"2653"|"OK"
